trial,mode,binary_outcome,continuous_outcome,steps_taken,x,y,table_height,camera_azimuth,camera_elevation,camera_distance
245,brute_force,0.0,1.0,35,0.0,0.3,1.0,15.0,30.0,103.0
246,brute_force,0.0,1.0,35,0.0,0.4,1.0,15.0,30.0,103.0
247,brute_force,0.0,1.0,35,0.0,0.5,1.0,15.0,30.0,103.0
248,brute_force,0.0,2.5,35,0.0,0.6000000000000001,1.0,15.0,30.0,103.0
249,brute_force,0.0,1.5,35,0.0,0.7000000000000001,1.0,15.0,30.0,103.0
250,brute_force,0.0,1.5,35,0.0,0.8,1.0,15.0,30.0,103.0
251,brute_force,0.0,1.5,35,0.0,0.9,1.0,15.0,30.0,103.0
252,brute_force,0.0,1.5,35,0.0,1.0,1.0,15.0,30.0,103.0
253,brute_force,0.0,1.5,35,0.1,0.0,1.0,15.0,30.0,103.0
254,brute_force,0.0,1.0,35,0.1,0.1,1.0,15.0,30.0,103.0
255,brute_force,0.0,1.0,35,0.1,0.2,1.0,15.0,30.0,103.0
256,brute_force,0.0,1.0,35,0.1,0.3,1.0,15.0,30.0,103.0
257,brute_force,0.0,1.5,35,0.1,0.4,1.0,15.0,30.0,103.0
258,brute_force,0.0,1.0,35,0.1,0.5,1.0,15.0,30.0,103.0
259,brute_force,0.0,1.5,35,0.1,0.6000000000000001,1.0,15.0,30.0,103.0
260,brute_force,0.0,1.5,35,0.1,0.7000000000000001,1.0,15.0,30.0,103.0
261,brute_force,0.0,2.0,35,0.1,0.8,1.0,15.0,30.0,103.0
262,brute_force,0.0,1.5,35,0.1,0.9,1.0,15.0,30.0,103.0
263,brute_force,0.0,1.5,35,0.1,1.0,1.0,15.0,30.0,103.0
264,brute_force,0.0,1.0,35,0.2,0.1,1.0,15.0,30.0,103.0
265,brute_force,0.0,1.0,35,0.2,0.2,1.0,15.0,30.0,103.0
266,brute_force,0.0,1.0,35,0.2,0.3,1.0,15.0,30.0,103.0
267,brute_force,0.0,1.5,35,0.2,0.4,1.0,15.0,30.0,103.0
268,brute_force,0.0,1.0,35,0.2,0.5,1.0,15.0,30.0,103.0
269,brute_force,0.0,1.5,35,0.2,0.6000000000000001,1.0,15.0,30.0,103.0
270,brute_force,0.0,1.5,35,0.2,0.7000000000000001,1.0,15.0,30.0,103.0
271,brute_force,0.0,1.5,35,0.2,0.8,1.0,15.0,30.0,103.0
272,brute_force,0.0,1.5,35,0.2,0.9,1.0,15.0,30.0,103.0
273,brute_force,0.0,1.0,35,0.2,1.0,1.0,15.0,30.0,103.0
274,brute_force,0.0,1.0,35,0.3,0.1,1.0,15.0,30.0,103.0
275,brute_force,0.0,1.0,35,0.3,0.2,1.0,15.0,30.0,103.0
276,brute_force,0.0,1.0,35,0.3,0.3,1.0,15.0,30.0,103.0
277,brute_force,0.0,1.0,35,0.3,0.4,1.0,15.0,30.0,103.0
278,brute_force,0.0,1.0,35,0.3,0.5,1.0,15.0,30.0,103.0
279,brute_force,0.0,1.5,35,0.3,0.6000000000000001,1.0,15.0,30.0,103.0
280,brute_force,0.0,2.5,35,0.3,0.7000000000000001,1.0,15.0,30.0,103.0
281,brute_force,0.0,2.5,35,0.3,0.8,1.0,15.0,30.0,103.0
282,brute_force,0.0,2.5,35,0.3,0.9,1.0,15.0,30.0,103.0
283,brute_force,0.0,1.5,35,0.3,1.0,1.0,15.0,30.0,103.0
284,brute_force,0.0,1.0,35,0.4,0.2,1.0,15.0,30.0,103.0
285,brute_force,0.0,1.0,35,0.4,0.3,1.0,15.0,30.0,103.0
286,brute_force,0.0,2.5,35,0.4,0.7000000000000001,1.0,15.0,30.0,103.0
287,brute_force,0.0,1.5,35,0.4,0.8,1.0,15.0,30.0,103.0
288,brute_force,0.0,1.5,35,0.4,0.9,1.0,15.0,30.0,103.0
289,brute_force,0.0,1.5,35,0.4,1.0,1.0,15.0,30.0,103.0
290,brute_force,0.0,1.5,35,0.5,0.3,1.0,15.0,30.0,103.0
291,brute_force,0.0,2.5,35,0.5,0.7000000000000001,1.0,15.0,30.0,103.0
292,brute_force,0.0,2.5,35,0.5,0.8,1.0,15.0,30.0,103.0
293,brute_force,0.0,2.5,35,0.5,0.9,1.0,15.0,30.0,103.0
294,brute_force,0.0,1.5,35,0.5,1.0,1.0,15.0,30.0,103.0
295,brute_force,0.0,3.0,35,0.6000000000000001,0.7000000000000001,1.0,15.0,30.0,103.0
296,brute_force,0.0,1.5,35,0.6000000000000001,0.8,1.0,15.0,30.0,103.0
297,brute_force,0.0,1.5,35,0.6000000000000001,0.9,1.0,15.0,30.0,103.0
298,brute_force,0.0,1.5,35,0.6000000000000001,1.0,1.0,15.0,30.0,103.0
299,brute_force,0.0,1.5,35,0.7000000000000001,0.5,1.0,15.0,30.0,103.0
300,brute_force,1.0,6.0,18,0.7000000000000001,0.6000000000000001,1.0,15.0,30.0,103.0
301,brute_force,0.0,1.5,35,0.7000000000000001,0.7000000000000001,1.0,15.0,30.0,103.0
302,brute_force,0.0,4.0,35,0.7000000000000001,0.8,1.0,15.0,30.0,103.0
303,brute_force,0.0,3.0,35,0.7000000000000001,0.9,1.0,15.0,30.0,103.0
304,brute_force,0.0,1.5,35,0.7000000000000001,1.0,1.0,15.0,30.0,103.0
305,brute_force,0.0,1.5,35,0.8,0.6000000000000001,1.0,15.0,30.0,103.0
306,brute_force,0.0,1.5,35,0.8,0.7000000000000001,1.0,15.0,30.0,103.0
307,brute_force,0.0,3.5,35,0.8,0.8,1.0,15.0,30.0,103.0
